Row ID,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
1661,Standard Class,MM-18055,Consumer,Seattle,Washington,98115,West,Office Supplies,Binders,13.904,2,0.2,5.214
1707,Standard Class,JK-15205,Consumer,San Francisco,California,94122,West,Office Supplies,Labels,43.86,6,0,20.6142
1708,Standard Class,JK-15205,Consumer,San Francisco,California,94122,West,Technology,Phones,148.48,2,0.2,16.704
1709,Standard Class,JK-15205,Consumer,San Francisco,California,94122,West,Office Supplies,Paper,7.42,2,0,3.71
1710,Standard Class,JK-15205,Consumer,San Francisco,California,94122,West,Furniture,Chairs,71.992,1,0.2,-0.8999
1711,Standard Class,JK-15205,Consumer,San Francisco,California,94122,West,Office Supplies,Art,19.9,5,0,6.567
1712,Standard Class,JK-15205,Consumer,San Francisco,California,94122,West,Office Supplies,Appliances,1702.12,14,0,510.636
1742,Standard Class,MC-18100,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,20.736,4,0.2,7.2576
1743,Standard Class,MC-18100,Consumer,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,7.168,2,0.2,0.9856
1744,Standard Class,MC-18100,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,11.168,2,0.2,-2.5128
1745,Standard Class,MC-18100,Consumer,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,442.4,7,0.2,-55.3
2280,First Class,JK-15625,Consumer,Seattle,Washington,98115,West,Furniture,Chairs,97.568,2,0.2,-6.098
2281,First Class,JK-15625,Consumer,Seattle,Washington,98115,West,Furniture,Chairs,614.272,8,0.2,-23.0352
2282,First Class,JK-15625,Consumer,Seattle,Washington,98115,West,Furniture,Bookcases,199.98,2,0,37.9962
3438,Same Day,RA-19945,Consumer,Dallas,Texas,75217,Central,Furniture,Furnishings,16.192,2,0.6,-8.5008
3439,Same Day,RA-19945,Consumer,Dallas,Texas,75217,Central,Furniture,Tables,251.006,2,0.3,-68.1302
3440,Same Day,RA-19945,Consumer,Dallas,Texas,75217,Central,Office Supplies,Storage,54.192,6,0.2,4.0644
3547,First Class,RD-19810,Home Office,Richmond,Kentucky,40475,South,Office Supplies,Storage,105.98,7,0,4.2392
3548,First Class,RD-19810,Home Office,Richmond,Kentucky,40475,South,Office Supplies,Supplies,35.06,2,0,10.518
3549,First Class,RD-19810,Home Office,Richmond,Kentucky,40475,South,Furniture,Chairs,33.94,1,0,9.1638
3550,First Class,RD-19810,Home Office,Richmond,Kentucky,40475,South,Office Supplies,Labels,30,8,0,14.4
6398,Standard Class,AH-10120,Home Office,Dallas,Texas,75217,Central,Office Supplies,Art,5.248,2,0.2,0.5904
7827,Standard Class,CY-12745,Corporate,Chicago,Illinois,60610,Central,Technology,Phones,508.768,4,0.2,38.1576
7828,Standard Class,CY-12745,Corporate,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,9.912,3,0.2,3.2214
2567,Second Class,SF-20200,Consumer,Bellingham,Washington,98226,West,Office Supplies,Binders,25.12,5,0.2,7.85
2568,Second Class,SF-20200,Consumer,Bellingham,Washington,98226,West,Furniture,Tables,2665.62,9,0,239.9058
8226,Second Class,SF-20065,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Paper,189.7,10,0,91.056
8227,Second Class,SF-20065,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Paper,40.99,1,0,20.0851
2890,Standard Class,KH-16630,Corporate,Seattle,Washington,98105,West,Office Supplies,Paper,23.85,5,0,10.7325
3275,Standard Class,KM-16225,Corporate,Overland Park,Kansas,66212,Central,Office Supplies,Fasteners,18.24,3,0,9.12
3276,Standard Class,KM-16225,Corporate,Overland Park,Kansas,66212,Central,Office Supplies,Art,27.78,6,0,9.1674
4585,Second Class,NL-18310,Home Office,Danville,California,94526,West,Office Supplies,Envelopes,76.58,7,0,38.29
4586,Second Class,NL-18310,Home Office,Danville,California,94526,West,Office Supplies,Art,8.8,5,0,4.224
4587,Second Class,NL-18310,Home Office,Danville,California,94526,West,Office Supplies,Binders,590.352,6,0.2,206.6232
4588,Second Class,NL-18310,Home Office,Danville,California,94526,West,Office Supplies,Fasteners,5.58,3,0,0.1674
4589,Second Class,NL-18310,Home Office,Danville,California,94526,West,Furniture,Furnishings,25.02,3,0,10.5084
4590,Second Class,NL-18310,Home Office,Danville,California,94526,West,Office Supplies,Storage,452.55,7,0,22.6275
4880,Second Class,TB-21175,Corporate,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,5.32,2,0,2.6068
4881,Second Class,TB-21175,Corporate,Henderson,Kentucky,42420,South,Furniture,Chairs,975.92,4,0,292.776
4882,Second Class,TB-21175,Corporate,Henderson,Kentucky,42420,South,Technology,Accessories,2249.91,9,0,517.4793
4883,Second Class,TB-21175,Corporate,Henderson,Kentucky,42420,South,Office Supplies,Storage,59.92,4,0,16.7776
5503,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,3.312,1,0.2,0.6624
5504,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Appliances,20.136,3,0.2,1.2585
5505,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,8.856,3,0.2,2.8782
5506,Standard Class,TH-21115,Corporate,Philadelphia,Pennsylvania,19140,East,Technology,Phones,859.2,4,0.4,-186.16
5648,Standard Class,JB-16000,Consumer,Salt Lake City,Utah,84106,West,Office Supplies,Paper,19.44,3,0,9.3312
6258,Second Class,AR-10825,Corporate,Columbus,Ohio,43229,East,Office Supplies,Supplies,384.592,2,0.2,-81.7258
6823,Standard Class,CS-12505,Consumer,Los Angeles,California,90036,West,Office Supplies,Appliances,168.1,5,0,43.706
7377,First Class,GG-14650,Corporate,Bloomington,Illinois,61701,Central,Office Supplies,Art,54.336,4,0.2,5.4336
8020,First Class,NP-18670,Consumer,Saint Louis,Missouri,63116,Central,Office Supplies,Appliances,83.9,10,0,20.975
8021,First Class,NP-18670,Consumer,Saint Louis,Missouri,63116,Central,Office Supplies,Paper,11.76,2,0,5.7624
8399,Second Class,SR-20425,Home Office,Springfield,Ohio,45503,East,Furniture,Chairs,155.372,2,0.3,-35.5136
9083,Standard Class,BG-11035,Consumer,Springfield,Virginia,22153,South,Office Supplies,Art,5.56,2,0,1.4456
326,Second Class,DJ-13510,Corporate,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,15.992,1,0.2,0.9995
415,Standard Class,KC-16675,Corporate,Seattle,Washington,98105,West,Office Supplies,Paper,139.86,7,0,65.7342
416,Standard Class,KC-16675,Corporate,Seattle,Washington,98105,West,Furniture,Chairs,307.136,4,0.2,26.8744
762,Standard Class,JC-16105,Corporate,Atlanta,Georgia,30318,South,Office Supplies,Labels,12.39,3,0,5.6994
2803,Standard Class,DL-13330,Consumer,Las Cruces,New Mexico,88001,West,Furniture,Furnishings,41.37,3,0,17.3754
2907,Standard Class,DL-12925,Consumer,Eagan,Minnesota,55122,Central,Office Supplies,Paper,8.56,2,0,3.852
2908,Standard Class,DL-12925,Consumer,Eagan,Minnesota,55122,Central,Office Supplies,Storage,52.4,5,0,14.148
2909,Standard Class,DL-12925,Consumer,Eagan,Minnesota,55122,Central,Office Supplies,Labels,14.94,3,0,6.8724
4264,Standard Class,DM-13015,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,11.673,3,0.7,-7.782
5249,Second Class,EJ-14155,Consumer,Seattle,Washington,98105,West,Technology,Accessories,43.5,3,0,10.875
5424,Second Class,PJ-18835,Corporate,Richmond,Kentucky,40475,South,Office Supplies,Paper,26.4,5,0,11.88
5700,Standard Class,PG-18895,Consumer,San Francisco,California,94109,West,Office Supplies,Paper,35.88,6,0,17.5812
6352,Standard Class,BF-11275,Corporate,Miami,Florida,33178,South,Technology,Phones,361.376,2,0.2,27.1032
7716,Standard Class,PB-19105,Consumer,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,40.776,3,0.2,0.5097
7997,First Class,CR-12580,Home Office,San Diego,California,92037,West,Technology,Accessories,199.75,5,0,87.89
7998,First Class,CR-12580,Home Office,San Diego,California,92037,West,Furniture,Tables,1673.184,12,0.2,20.9148
8048,Second Class,JM-16195,Consumer,Wilmington,North Carolina,28403,South,Office Supplies,Paper,16.272,3,0.2,5.2884
8294,Standard Class,JO-15145,Corporate,Seattle,Washington,98103,West,Office Supplies,Binders,18.368,4,0.2,5.9696
8305,Standard Class,BG-11740,Consumer,Bakersfield,California,93309,West,Furniture,Tables,486.368,4,0.2,36.4776
8821,Standard Class,DK-13090,Consumer,Orlando,Florida,32839,South,Technology,Copiers,959.984,2,0.2,311.9948
8822,Standard Class,DK-13090,Consumer,Orlando,Florida,32839,South,Office Supplies,Binders,4.086,2,0.7,-2.9964
8823,Standard Class,DK-13090,Consumer,Orlando,Florida,32839,South,Office Supplies,Art,55.984,2,0.2,4.1988
8824,Standard Class,DK-13090,Consumer,Orlando,Florida,32839,South,Office Supplies,Paper,10.688,2,0.2,3.7408
684,Same Day,GT-14635,Corporate,Burlington,North Carolina,27217,South,Technology,Machines,7999.98,4,0.5,-3839.9904
685,Same Day,GT-14635,Corporate,Burlington,North Carolina,27217,South,Office Supplies,Appliances,167.44,2,0.2,14.651
838,Standard Class,JL-15175,Home Office,Columbia,Tennessee,38401,South,Office Supplies,Paper,9.664,2,0.2,3.2616
1411,Standard Class,SZ-20035,Home Office,Grand Prairie,Texas,75051,Central,Office Supplies,Labels,23.68,2,0.2,8.88
3799,First Class,KL-16555,Corporate,Greensboro,North Carolina,27405,South,Furniture,Tables,523.764,3,0.4,-192.0468
3800,First Class,KL-16555,Corporate,Greensboro,North Carolina,27405,South,Technology,Phones,1359.96,5,0.2,118.9965
8911,Standard Class,CA-12265,Consumer,Chattanooga,Tennessee,37421,South,Technology,Accessories,95.976,3,0.2,15.5961
8912,Standard Class,CA-12265,Consumer,Chattanooga,Tennessee,37421,South,Technology,Phones,143.928,9,0.2,-32.3838
8913,Standard Class,CA-12265,Consumer,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,3.564,2,0.7,-2.97
8914,Standard Class,CA-12265,Consumer,Chattanooga,Tennessee,37421,South,Office Supplies,Labels,4.928,2,0.2,1.7248
9224,Same Day,FM-14290,Home Office,Bryan,Texas,77803,Central,Office Supplies,Binders,7.536,6,0.8,-13.188
9225,Same Day,FM-14290,Home Office,Bryan,Texas,77803,Central,Office Supplies,Binders,1.408,2,0.8,-2.3232
9226,Same Day,FM-14290,Home Office,Bryan,Texas,77803,Central,Office Supplies,Binders,4.144,4,0.8,-6.4232
9227,Same Day,FM-14290,Home Office,Bryan,Texas,77803,Central,Office Supplies,Storage,52.752,3,0.2,-12.5286
9606,Standard Class,HG-14965,Corporate,Lancaster,Ohio,43130,East,Technology,Accessories,70.72,4,0.2,-6.188
9607,Standard Class,HG-14965,Corporate,Lancaster,Ohio,43130,East,Office Supplies,Storage,194.352,3,0.2,-43.7292
9761,Standard Class,KM-16375,Home Office,Springdale,Arkansas,72762,South,Office Supplies,Art,4.3,2,0,1.419
127,Standard Class,TS-21610,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Binders,2.388,2,0.7,-1.8308
128,Standard Class,TS-21610,Consumer,Phoenix,Arizona,85023,West,Office Supplies,Storage,243.992,7,0.2,30.499
938,First Class,RA-19885,Corporate,Farmington,New Mexico,87401,West,Technology,Accessories,159.99,1,0,54.3966
2308,Standard Class,SV-20935,Consumer,New York City,New York,10009,East,Technology,Accessories,390.75,5,0,171.93
3349,First Class,AH-10195,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Binders,16.03,5,0.8,-25.648
3462,Second Class,EM-13825,Corporate,Dallas,Texas,75081,Central,Technology,Phones,492.768,4,0.2,55.4364
7490,Standard Class,AA-10645,Consumer,San Diego,California,92105,West,Office Supplies,Paper,12.96,2,0,6.2208
9467,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Office Supplies,Binders,164.688,6,0.2,55.5822
9468,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Furniture,Tables,166.5,2,0.4,-66.6
9469,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Office Supplies,Paper,12.96,2,0,6.2208
9470,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Office Supplies,Paper,110.96,2,0,53.2608
9471,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Technology,Phones,99.98,2,0,3.9992
9472,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Office Supplies,Binders,11.424,1,0.2,3.7128
9473,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Furniture,Chairs,128.124,2,0.1,24.2012
9474,Second Class,CD-12280,Consumer,New York City,New York,10024,East,Furniture,Furnishings,101.4,5,0,38.532
9498,First Class,AB-10060,Home Office,Greenwood,Indiana,46142,Central,Office Supplies,Paper,4.41,1,0,2.0286
9499,First Class,AB-10060,Home Office,Greenwood,Indiana,46142,Central,Office Supplies,Paper,167.94,3,0,82.2906
9500,First Class,AB-10060,Home Office,Greenwood,Indiana,46142,Central,Office Supplies,Paper,67.8,10,0,31.188
96,Standard Class,RB-19705,Home Office,Portland,Oregon,97206,West,Office Supplies,Binders,5.682,1,0.7,-3.788
198,Standard Class,VM-21685,Home Office,Westfield,New Jersey,7090,East,Office Supplies,Storage,46.26,3,0,12.0276
419,Standard Class,VB-21745,Corporate,Richmond,Kentucky,40475,South,Office Supplies,Paper,5.78,1,0,2.8322
1229,Standard Class,ZC-21910,Consumer,Los Angeles,California,90045,West,Office Supplies,Envelopes,15.28,2,0,7.4872
1230,Standard Class,ZC-21910,Consumer,Los Angeles,California,90045,West,Furniture,Furnishings,8.73,1,0,2.9682
1231,Standard Class,ZC-21910,Consumer,Los Angeles,California,90045,West,Office Supplies,Art,5.68,2,0,1.7608
2969,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,499.584,3,0.2,43.7136
2970,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,31.104,6,0.2,10.8864
2971,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,13.272,8,0.7,-10.6176
2972,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,28.272,2,0.2,6.3612
2973,Second Class,JF-15565,Consumer,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,259.136,4,0.2,-51.8272
3046,Second Class,CC-12430,Home Office,Minneapolis,Minnesota,55407,Central,Office Supplies,Art,13.9,5,0,3.614
3047,Second Class,CC-12430,Home Office,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,26.38,1,0,12.1348
3675,Standard Class,ML-17410,Consumer,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,127.372,2,0.3,-30.9332
3676,Standard Class,ML-17410,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,47.952,3,0.2,16.1838
5903,Same Day,FM-14290,Home Office,San Francisco,California,94122,West,Office Supplies,Paper,59.94,3,0,28.1718
5904,Same Day,FM-14290,Home Office,San Francisco,California,94122,West,Office Supplies,Paper,45.36,4,0,22.2264
5905,Same Day,FM-14290,Home Office,San Francisco,California,94122,West,Office Supplies,Paper,26.4,5,0,12.672
5906,Same Day,FM-14290,Home Office,San Francisco,California,94122,West,Office Supplies,Labels,41.4,4,0,19.872
5907,Same Day,FM-14290,Home Office,San Francisco,California,94122,West,Technology,Accessories,16.95,1,0,1.017
7099,Standard Class,CD-11980,Consumer,New York City,New York,10011,East,Office Supplies,Paper,318.96,9,0,149.9112
8169,Standard Class,AB-10060,Home Office,Seattle,Washington,98105,West,Furniture,Tables,2036.86,7,0,366.6348
8170,Standard Class,AB-10060,Home Office,Seattle,Washington,98105,West,Furniture,Chairs,449.568,2,0.2,-73.0548
8171,Standard Class,AB-10060,Home Office,Seattle,Washington,98105,West,Technology,Accessories,108.96,3,0,32.688
8621,Second Class,LC-17050,Consumer,Dallas,Texas,75217,Central,Furniture,Furnishings,30.56,5,0.6,-19.864
8966,Standard Class,CC-12370,Consumer,Houston,Texas,77070,Central,Office Supplies,Binders,1.248,2,0.8,-1.9344
9482,Standard Class,HG-14845,Consumer,Dallas,Texas,75220,Central,Office Supplies,Storage,18.16,2,0.2,1.816
2074,Second Class,DB-13270,Home Office,Brentwood,California,94513,West,Technology,Accessories,59.97,3,0,13.7931
2075,Second Class,DB-13270,Home Office,Brentwood,California,94513,West,Technology,Phones,761.544,7,0.2,66.6351
2726,Standard Class,EP-13915,Consumer,Philadelphia,Pennsylvania,19120,East,Technology,Phones,359.97,5,0.4,-71.994
2727,Standard Class,EP-13915,Consumer,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,350.352,4,0.4,-140.1408
3559,Standard Class,TS-21505,Consumer,San Francisco,California,94122,West,Office Supplies,Binders,21.792,4,0.2,7.6272
3560,Standard Class,TS-21505,Consumer,San Francisco,California,94122,West,Technology,Accessories,439.8,4,0,145.134
4779,Standard Class,PK-19075,Consumer,Newark,Delaware,19711,East,Office Supplies,Appliances,100.94,7,0,33.3102
8331,Standard Class,FP-14320,Consumer,New York City,New York,10024,East,Technology,Accessories,7.88,4,0,2.5216
9370,Second Class,KN-16390,Corporate,Clinton,Maryland,20735,East,Furniture,Chairs,272.97,3,0,43.6752
9493,Same Day,EC-14050,Consumer,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Binders,38.16,9,0,19.08
8093,Second Class,SR-20425,Home Office,New York City,New York,10035,East,Office Supplies,Art,109.9,5,0,32.97
8432,Standard Class,KN-16450,Corporate,Baltimore,Maryland,21215,East,Furniture,Furnishings,274.2,10,0,112.422
97,Second Class,PN-18775,Home Office,New York City,New York,10009,East,Furniture,Furnishings,96.53,7,0,40.5426
2122,First Class,JB-15400,Corporate,Sunnyvale,California,94086,West,Furniture,Chairs,215.976,3,0.2,-2.6997
2420,Standard Class,MC-17590,Corporate,Coachella,California,92236,West,Office Supplies,Storage,63.56,2,0,3.178
2421,Standard Class,MC-17590,Corporate,Coachella,California,92236,West,Technology,Accessories,99.99,1,0,43.9956
3182,Second Class,BM-11650,Corporate,Columbia,Maryland,21044,East,Office Supplies,Binders,9.64,2,0,4.4344
3183,Second Class,BM-11650,Corporate,Columbia,Maryland,21044,East,Technology,Accessories,826.62,3,0,355.4466
3184,Second Class,BM-11650,Corporate,Columbia,Maryland,21044,East,Office Supplies,Storage,1633.14,9,0,473.6106
3185,Second Class,BM-11650,Corporate,Columbia,Maryland,21044,East,Office Supplies,Storage,544.38,3,0,157.8702
4611,Standard Class,JE-15745,Consumer,Oceanside,California,92054,West,Furniture,Furnishings,47.12,8,0,20.7328
7036,Standard Class,JE-15610,Corporate,San Diego,California,92105,West,Furniture,Chairs,523.392,3,0.2,52.3392
8594,Standard Class,PM-19135,Home Office,Jacksonville,Florida,32216,South,Technology,Accessories,191.976,3,0.2,38.3952
8595,Standard Class,PM-19135,Home Office,Jacksonville,Florida,32216,South,Technology,Phones,499.168,4,0.2,31.198
1364,First Class,AB-10600,Corporate,Tucson,Arizona,85705,West,Office Supplies,Binders,38.388,14,0.7,-25.592
1365,First Class,AB-10600,Corporate,Tucson,Arizona,85705,West,Technology,Machines,95.994,2,0.7,-63.996
1366,First Class,AB-10600,Corporate,Tucson,Arizona,85705,West,Technology,Accessories,239.952,6,0.2,-35.9928
1367,First Class,AB-10600,Corporate,Tucson,Arizona,85705,West,Technology,Phones,201.584,2,0.2,15.1188
1368,First Class,AB-10600,Corporate,Tucson,Arizona,85705,West,Furniture,Chairs,899.136,4,0.2,-146.1096
3218,Standard Class,FH-14275,Corporate,New York City,New York,10024,East,Office Supplies,Binders,931.176,3,0.2,314.2719
3219,Standard Class,FH-14275,Corporate,New York City,New York,10024,East,Technology,Phones,430.88,2,0,124.9552
3317,Second Class,EB-13750,Corporate,Round Rock,Texas,78664,Central,Furniture,Furnishings,341.96,5,0.6,-427.45
5391,Second Class,NC-18535,Corporate,Seattle,Washington,98105,West,Office Supplies,Binders,26.352,3,0.2,9.5526
6415,Second Class,DR-12940,Home Office,Hollywood,Florida,33021,South,Office Supplies,Binders,11.52,5,0.7,-7.68
6962,Same Day,TB-21190,Home Office,Riverside,California,92503,West,Office Supplies,Art,7.8,3,0,2.106
7326,Standard Class,MC-17845,Consumer,Pasco,Washington,99301,West,Office Supplies,Appliances,400.8,5,0,112.224
7327,Standard Class,MC-17845,Consumer,Pasco,Washington,99301,West,Office Supplies,Binders,28.792,1,0.2,10.0772
7352,Standard Class,GH-14425,Consumer,Modesto,California,95351,West,Technology,Accessories,111.79,7,0,43.5981
8530,Standard Class,ME-17320,Home Office,Los Angeles,California,90008,West,Furniture,Chairs,241.424,2,0.2,-36.2136
901,First Class,TD-20995,Consumer,Garland,Texas,75043,Central,Office Supplies,Labels,10.44,5,0.2,3.393
902,First Class,TD-20995,Consumer,Garland,Texas,75043,Central,Office Supplies,Binders,18.336,4,0.8,-32.088
2775,Standard Class,ML-17755,Home Office,Springfield,Ohio,45503,East,Office Supplies,Paper,10.368,2,0.2,3.6288
2836,Standard Class,GA-14725,Consumer,Los Angeles,California,90036,West,Office Supplies,Appliances,10.89,1,0,2.8314
2837,Standard Class,GA-14725,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,19.44,3,0,9.3312
2838,Standard Class,GA-14725,Consumer,Los Angeles,California,90036,West,Office Supplies,Binders,121.6,5,0.2,39.52
3175,Standard Class,EP-13915,Consumer,Detroit,Michigan,48227,Central,Office Supplies,Art,181.86,7,0,50.9208
4227,Standard Class,WB-21850,Consumer,Urbandale,Iowa,50322,Central,Office Supplies,Fasteners,45.92,4,0,21.5824
5079,Standard Class,CG-12040,Home Office,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,18.24,3,0,8.5728
5117,Standard Class,MT-17815,Consumer,New York City,New York,10009,East,Office Supplies,Storage,35.48,1,0,0
6989,Second Class,BB-11545,Corporate,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,1158.12,5,0.2,130.2885
7449,First Class,MH-18025,Consumer,Knoxville,Tennessee,37918,South,Furniture,Furnishings,88.92,5,0.2,14.4495
7468,Second Class,TB-21190,Home Office,Los Angeles,California,90045,West,Furniture,Furnishings,34.92,4,0,11.8728
8997,First Class,PG-18820,Consumer,Dallas,Texas,75081,Central,Technology,Phones,35.184,2,0.2,12.3144
9261,Second Class,JL-15505,Consumer,Aberdeen,South Dakota,57401,Central,Office Supplies,Supplies,25.5,3,0,6.63
237,Standard Class,DB-13120,Corporate,Santa Clara,California,95051,West,Office Supplies,Paper,10.56,2,0,4.752
506,Second Class,EB-13705,Corporate,New York City,New York,10024,East,Office Supplies,Binders,15.92,5,0.2,5.373
1500,Standard Class,NG-18430,Consumer,Austin,Texas,78745,Central,Office Supplies,Paper,16.056,3,0.2,5.8203
1501,Standard Class,NG-18430,Consumer,Austin,Texas,78745,Central,Office Supplies,Paper,223.056,9,0.2,69.705
1502,Standard Class,NG-18430,Consumer,Austin,Texas,78745,Central,Office Supplies,Storage,540.048,3,0.2,-47.2542
1866,Same Day,NG-18355,Corporate,Newark,Ohio,43055,East,Technology,Phones,370.782,3,0.4,-92.6955
2950,Same Day,EM-14140,Home Office,Glendale,Arizona,85301,West,Technology,Accessories,41.6,4,0.2,13
2951,Same Day,EM-14140,Home Office,Glendale,Arizona,85301,West,Office Supplies,Paper,23.12,5,0.2,8.381
2952,Same Day,EM-14140,Home Office,Glendale,Arizona,85301,West,Furniture,Chairs,113.888,2,0.2,9.9652
2953,Same Day,EM-14140,Home Office,Glendale,Arizona,85301,West,Furniture,Furnishings,113.568,2,0.2,-5.6784
2954,Same Day,EM-14140,Home Office,Glendale,Arizona,85301,West,Technology,Phones,7.92,2,0.2,0.693
2955,Same Day,EM-14140,Home Office,Glendale,Arizona,85301,West,Technology,Phones,671.984,2,0.2,50.3988
3135,Standard Class,LS-16975,Home Office,Dallas,Texas,75081,Central,Office Supplies,Binders,30.56,5,0.8,-45.84
3136,Standard Class,LS-16975,Home Office,Dallas,Texas,75081,Central,Office Supplies,Storage,77.952,3,0.2,-15.5904
3137,Standard Class,LS-16975,Home Office,Dallas,Texas,75081,Central,Technology,Phones,67.992,1,0.2,8.499
3138,Standard Class,LS-16975,Home Office,Dallas,Texas,75081,Central,Office Supplies,Envelopes,12.224,2,0.2,4.4312
3139,Standard Class,LS-16975,Home Office,Dallas,Texas,75081,Central,Technology,Accessories,44.784,2,0.2,-0.5598
3140,Standard Class,LS-16975,Home Office,Dallas,Texas,75081,Central,Furniture,Furnishings,22.848,3,0.6,-17.7072
3472,Standard Class,SF-20965,Corporate,Columbus,Ohio,43229,East,Office Supplies,Paper,10.848,2,0.2,3.5256
3473,Standard Class,SF-20965,Corporate,Columbus,Ohio,43229,East,Technology,Accessories,18.544,2,0.2,3.0134
4741,Standard Class,CS-12355,Consumer,Seattle,Washington,98115,West,Office Supplies,Labels,9.96,2,0,4.5816
4742,Standard Class,CS-12355,Consumer,Seattle,Washington,98115,West,Office Supplies,Art,9.21,3,0,2.3025
4743,Standard Class,CS-12355,Consumer,Seattle,Washington,98115,West,Office Supplies,Supplies,27.93,3,0,8.0997
4827,First Class,JE-15610,Corporate,Los Angeles,California,90036,West,Office Supplies,Binders,14.016,4,0.2,4.9056
6213,Second Class,MB-17305,Consumer,Longview,Washington,98632,West,Office Supplies,Fasteners,18.24,3,0,9.12
6214,Second Class,MB-17305,Consumer,Longview,Washington,98632,West,Office Supplies,Appliances,76.12,2,0,22.0748
7769,Standard Class,LB-16735,Consumer,Tallahassee,Florida,32303,South,Office Supplies,Paper,26.72,5,0.2,9.352
8429,Standard Class,DJ-13510,Corporate,Tempe,Arizona,85281,West,Technology,Accessories,62.352,6,0.2,-10.9116
9639,Second Class,EP-13915,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,11.56,2,0,5.6644
9720,Second Class,DK-13375,Consumer,Lancaster,Pennsylvania,17602,East,Office Supplies,Storage,221.024,2,0.2,-55.256
85,First Class,CS-12400,Home Office,Chicago,Illinois,60623,Central,Office Supplies,Storage,230.376,3,0.2,-48.9549
1551,Second Class,ME-17320,Home Office,Houston,Texas,77095,Central,Office Supplies,Appliances,9.324,6,0.8,-24.7086
2628,First Class,SB-20290,Corporate,Springfield,Ohio,45503,East,Technology,Accessories,60.864,4,0.2,9.1296
2629,First Class,SB-20290,Corporate,Springfield,Ohio,45503,East,Technology,Machines,652.995,7,0.7,-935.9595
2630,First Class,SB-20290,Corporate,Springfield,Ohio,45503,East,Office Supplies,Binders,11.22,10,0.7,-7.48
3700,Second Class,AD-10180,Home Office,Yonkers,New York,10701,East,Technology,Accessories,163.96,4,0,70.5028
3783,Second Class,MN-17935,Consumer,Memphis,Tennessee,38109,South,Office Supplies,Paper,8.904,3,0.2,3.339
3784,Second Class,MN-17935,Consumer,Memphis,Tennessee,38109,South,Office Supplies,Storage,720.064,4,0.2,-63.0056
4866,Standard Class,TT-21070,Consumer,Seattle,Washington,98103,West,Furniture,Chairs,2404.704,6,0.2,150.294
4867,Standard Class,TT-21070,Consumer,Seattle,Washington,98103,West,Office Supplies,Binders,563.024,11,0.2,190.0206
4868,Standard Class,TT-21070,Consumer,Seattle,Washington,98103,West,Office Supplies,Storage,344.91,3,0,10.3473
4869,Standard Class,TT-21070,Consumer,Seattle,Washington,98103,West,Office Supplies,Labels,8.64,3,0,4.2336
5441,Second Class,TC-21295,Consumer,Jupiter,Florida,33458,South,Office Supplies,Art,2.064,1,0.2,0.1548
5805,Standard Class,KE-16420,Corporate,Dallas,Texas,75220,Central,Office Supplies,Storage,61.792,4,0.2,6.1792
